,AGP,AMS,ARN,ATH,BCN,BRU,CDG,CPH,DUB,DUS,FCO,FRA,HEL,IST,LGW,LHR,LIS,LTN,MAD,MAN,MUC,MXP,ORY,OSL,PMI,STN,TXL,VIE,WAW,ZRH
2019-02-02,7.5195,13.667,1.667,5.1502,12.69,8.167,29.944333333333333,3.8053333333333335,6.169,4.357142857142858,8.55,24.099999999999998,2.0555555555555554,11.167,19.9665,20.836599999999997,5.065,15.099,11.5785,1.7,4.333,5.815666666666666,28.610999999999997,1.9999999999999998,1.542,14.9885,8.683,5.633,1.75,4.638999999999999
2019-02-03,7.411,13.5,1.667,5.2668,12.745666666666665,8.150199999999998,27.0,3.7776666666666667,6.218999999999999,4.285714285714286,8.477,24.299999999999997,2.0277777777777777,10.9585,19.433,21.0,4.7955000000000005,14.898,11.233,3.3915,4.333,5.863333333333332,25.5,2.0,1.4188,14.465,9.033,5.916333333333332,1.7915,5.278
2019-02-04,7.373999999999999,13.75,1.5946666666666665,5.383399999999999,12.801333333333332,8.1334,26.5835,3.75,6.268999999999999,4.2142857142857135,8.701,24.5,2.0,10.75,19.7598,21.4366,4.526,14.834999999999997,11.211333333333332,5.083,4.333,5.911,25.0835,2.0,1.2956,14.509666666666666,9.383,6.1996666666666655,1.833,5.917
2019-02-05,7.337,14.0,1.522333333333333,5.5,12.857,8.1166,26.167,3.8499999999999996,6.319,4.142857142857142,8.925,24.4,1.924125,10.777666666666665,20.086599999999997,21.873199999999997,4.626333333333333,14.771999999999998,11.189666666666666,5.105333333333333,4.333,6.17,24.667,2.0,1.1724,14.554333333333332,9.733,6.483,1.833,5.8919999999999995
2019-02-06,7.3,14.0,1.45,5.2966,13.193,8.099799999999998,26.22233333333333,3.95,6.234500000000001,4.071428571428571,9.008333333333333,24.299999999999997,1.84825,10.805333333333333,20.4134,22.309799999999996,4.726666666666667,14.709,11.168,5.127666666666666,4.333,6.429,24.666999999999998,2.0,1.0492,14.599,10.083,6.448499999999999,1.833,5.867
2019-02-07,7.358499999999999,14.0,1.45,5.0931999999999995,13.529,8.083,26.27766666666666,4.05,6.15,4.0,9.091666666666667,24.199999999999996,1.772375,10.833,20.7402,22.746399999999998,4.827,14.645999999999999,10.89,5.15,4.458,6.428999999999999,24.667,1.9999999999999998,0.926,13.690999999999999,9.858,6.414,1.833,6.8389999999999995
2019-02-08,7.417,13.833333333333332,1.45,4.889799999999999,13.541666666666664,8.1464,26.333,4.1499999999999995,5.955666666666666,4.0,9.175,24.099999999999998,1.6965,10.7998,21.067,23.183,4.3100000000000005,14.583,10.612,5.1165,4.583,6.428999999999999,24.667,1.9999999999999998,0.813,12.783,9.633,6.359333333333333,1.7854285714285711,7.810999999999999
2019-02-09,7.468666666666667,13.666666666666666,1.4223333333333332,4.686399999999999,13.554333333333332,8.2098,26.0064,4.25,5.761333333333333,4.0,8.9885,24.0,1.620625,10.7666,20.889,23.455333333333332,3.793,14.53,10.657666666666668,5.083,4.9798,6.429,24.666999999999998,2.0,0.7,13.572,9.649666666666665,6.304666666666666,1.737857142857143,8.783
2019-02-10,7.520333333333333,13.5,1.3946666666666667,4.483,13.567,8.2732,25.679799999999997,4.25,5.567,4.083333333333333,8.802,24.1666,1.54475,10.7334,20.711,23.727666666666664,3.6906666666666665,14.477,10.703333333333333,5.083,5.3766,6.131,24.667,2.0,1.0419999999999998,14.360999999999999,9.666333333333332,6.25,1.6902857142857142,8.658
2019-02-11,7.572,12.9165,1.367,4.159799999999999,13.286000000000001,8.336599999999999,25.353199999999998,4.25,5.5835,4.166666666666666,8.672999999999998,24.333199999999998,1.468875,10.700199999999999,20.533,24.0,3.588333333333333,14.424,10.749,5.083,5.7734,5.833,24.444666666666667,2.0,1.384,15.15,9.683,6.6165,1.6427142857142856,8.533
2019-02-12,6.9079999999999995,12.333,1.965,3.8365999999999993,13.005,8.4,25.0266,4.8734,5.6,4.25,8.543999999999999,24.4998,1.393,10.667,20.658,24.05,3.486,14.4205,10.903500000000001,5.3053333333333335,6.1701999999999995,5.874666666666666,24.22233333333333,2.0,1.726,15.336500000000001,10.05,6.983,1.5951428571428572,9.394333333333332
2019-02-13,6.244,12.5,2.563,3.5134,12.979666666666667,9.072333333333333,24.7,5.4967999999999995,5.960999999999999,4.225,8.415,24.6664,1.518,10.742,20.783,24.1,3.6995,14.417,11.058,5.527666666666667,6.567,5.916333333333333,24.0,2.0,1.7974999999999999,15.523,10.417,6.977666666666666,1.5475714285714284,10.255666666666666
2019-02-14,6.221,13.725,2.5976666666666666,3.1901999999999995,12.954333333333334,9.744666666666667,25.279,6.1202,6.321999999999999,4.2,8.3705,24.833,1.643,10.817,20.672,23.761,3.913,14.083666666666666,11.163666666666666,5.75,7.022333333333333,5.958,24.808500000000002,2.0,1.869,15.328,9.905666666666665,6.972333333333332,1.5,11.117
2019-02-15,6.1979999999999995,14.95,2.6323333333333334,2.867,12.929,10.417,25.858,6.743599999999999,6.683,4.2,8.326,24.6665,1.6429999999999998,10.239,20.561,23.421999999999997,4.070333333333332,13.750333333333334,11.269333333333332,6.0835,7.477666666666666,6.0760000000000005,25.617,1.6666666666666665,2.0436666666666667,15.133,9.394333333333332,6.967,1.5,10.938500000000001
2019-02-16,6.175,14.5165,2.667,2.917,12.6845,10.544,25.46633333333333,7.367,6.406,5.45,8.349333333333334,24.5,1.6429999999999998,9.661,20.45,23.083,4.227666666666666,13.417,11.375,6.417,7.933,6.194,25.839,1.3333333333333333,2.218333333333333,14.938,8.883,6.6635,1.5,10.76
2019-02-17,6.16,14.083,2.6001999999999996,2.9669999999999996,12.44,10.671,25.074666666666666,6.827999999999999,6.129,6.7,8.372666666666667,24.833,1.643,9.083,19.6266,22.866399999999995,4.385,13.417,11.5595,6.316999999999999,9.0415,6.194,26.061,1.0,2.393,14.9025,8.625,6.36,1.5,10.598333333333333
2019-02-18,6.145,13.833,2.5334,3.0169999999999995,12.344999999999999,11.041666666666664,24.683,6.289,6.1209999999999996,6.766500000000001,8.396,20.1665,1.4215,9.575,18.803199999999997,22.6498,4.449,13.417,11.744,6.216999999999999,10.15,6.194,26.283,1.0,2.377,14.867,8.367,6.631666666666667,2.75,10.436666666666666
2019-02-19,6.066333333333333,13.4165,2.4665999999999997,3.0669999999999997,12.249999999999998,11.412333333333333,21.483,5.75,6.1129999999999995,6.833,8.435500000000001,15.5,1.2,10.067,17.979799999999997,22.4332,4.513,13.111333333333333,11.842333333333332,6.116999999999999,10.201666666666666,6.194,23.950000000000003,1.0,2.361,15.183666666666667,8.167,6.903333333333333,4.0,10.275
2019-02-20,5.987666666666666,13.0,2.3998,3.117,12.155,11.783,18.283,5.4566,6.105,6.833,8.475,17.333399999999997,1.0,10.594666666666667,17.156399999999998,22.216599999999996,4.497333333333334,12.805666666666665,11.940666666666665,6.0169999999999995,10.253333333333332,6.5760000000000005,21.617,1.0,2.456666666666667,15.500333333333334,7.9670000000000005,7.175,4.777666666666667,10.4635
2019-02-21,5.909,13.110999999999999,2.333,3.0435999999999996,12.2595,11.95,18.22533333333333,5.1632,6.105,6.766500000000001,8.335999999999999,19.1668,1.1835,11.122333333333334,16.333,22.0,4.4816666666666665,12.5,12.039,5.917,10.305,6.958,21.419333333333334,1.0,2.5523333333333333,15.817,7.767,7.2835,5.555333333333333,10.652
2019-02-22,5.713,13.221999999999998,2.2415000000000003,2.9701999999999997,12.364,12.117,18.167666666666666,4.8698,6.105,6.7,8.197,21.0002,1.367,11.65,16.25,21.2915,4.466,12.7085,12.0415,5.75,10.7515,7.032333333333333,21.221666666666668,1.0,2.648,15.1585,7.3635,7.392,6.333,11.103333333333332
2019-02-23,5.517,13.333,2.15,2.8968,12.282,11.650333333333332,18.11,4.5764,6.105,7.205,8.058,22.833599999999997,1.353,11.7335,16.167,20.583,4.527,12.917,12.044,7.7835,11.198,7.106666666666666,21.024,1.0,2.6405000000000003,14.5,6.96,7.209,6.1665,11.554666666666666
2019-02-24,5.554333333333333,13.2915,2.3276666666666666,2.8233999999999995,12.2,11.183666666666667,19.051000000000002,4.283,6.105,7.71,7.9495000000000005,24.667,1.339,11.817,17.605666666666668,23.522,4.588,13.833666666666666,11.967,9.817,11.302666666666667,7.181,22.005000000000003,1.0,2.633,14.790999999999999,6.9239999999999995,7.026,6.0,12.006
2019-02-25,5.591666666666667,13.25,2.5053333333333327,2.75,12.118,10.717,19.992,4.308,6.105,7.71,7.841,24.625,1.325,11.711333333333332,19.044333333333334,26.461,4.615666666666666,14.750333333333334,11.89,9.942,11.407333333333334,7.1625,22.986,0.9999999999999999,2.767333333333333,15.081999999999997,6.888,6.843,6.222333333333333,12.4315
2019-02-26,5.629,13.5,2.683,2.9465999999999997,12.036,10.9885,20.107,4.333,6.037000000000001,7.845000000000001,7.937333333333333,24.583,1.28775,11.605666666666666,20.483,29.4,4.643333333333333,15.667,11.813,10.067,11.512,7.144,22.986,1.0,2.9016666666666664,15.373,6.852,6.577,6.4446666666666665,12.857
2019-02-27,5.486,13.75,2.6664,3.1431999999999998,11.954,11.26,20.222,4.438666666666666,5.969,7.98,8.033666666666667,24.25,1.2505,11.5,20.511000000000003,29.2835,4.671,15.655,12.029,10.067,12.0245,7.175666666666666,22.986,1.0,3.036,15.3125,7.202,6.311,6.667,12.889333333333331
2019-02-28,5.343,13.783,2.6498,3.3397999999999994,11.913,11.259999999999998,20.337,4.544333333333333,5.7086,7.98,8.13,24.223399999999998,1.21325,10.7165,20.539,29.167,4.6715,15.643,12.245,10.067,12.537,7.207333333333333,22.986,0.9999999999999999,3.0715000000000003,15.252,7.552,6.310999999999999,6.667,12.921666666666665
2019-03-01,5.334666666666666,14.211500000000001,2.6332,3.5363999999999995,11.872,11.259999999999998,20.451999999999998,4.65,5.4482,7.98,8.3415,24.196799999999996,1.176,9.933,20.375,28.9086,4.672,15.631,12.222333333333331,10.067,12.483,7.239,23.136000000000003,1.0,3.107,15.462399999999999,7.625399999999999,6.310999999999999,6.667,12.954
2019-03-02,5.3263333333333325,14.64,2.6166,3.733,11.831,11.26,20.567,4.7415,5.187799999999999,7.98,8.553,24.1702,1.276,10.644333333333332,20.211000000000002,28.650199999999998,4.800333333333333,15.619,12.199666666666666,10.111333333333333,12.429,7.1739999999999995,23.286,0.9999999999999999,3.214,15.672799999999999,7.6987999999999985,6.311,6.283666666666667,12.766
2019-03-03,5.318,14.711500000000001,2.6,3.7329999999999997,12.049,11.3965,20.878666666666664,4.833,4.9274,8.015714285714285,8.578333333333333,24.1436,1.235,11.355666666666666,20.047,28.391799999999996,4.9286666666666665,15.607,12.177,10.155666666666665,12.375,7.109,23.60033333333333,0.9999999999999999,3.3209999999999997,15.883199999999999,7.772199999999999,6.1608,5.900333333333333,12.578
2019-03-04,4.9544999999999995,14.783,2.6,3.7329999999999997,12.267,11.533,21.19033333333333,4.9719999999999995,4.667,8.051428571428572,8.603666666666665,24.117,1.194,12.067,19.883,28.133399999999998,5.057,15.594999999999999,12.0315,10.2,12.317499999999999,7.113666666666666,23.914666666666665,1.0,3.428,16.093599999999995,7.845599999999999,6.0106,5.517,12.577666666666666
2019-03-05,4.591,15.069,2.6,3.733,12.242666666666665,11.708666666666666,21.502,5.111,4.667,8.087142857142856,8.629,23.575000000000003,1.153,12.525,19.719,27.875,5.0925,15.583,11.886,11.1415,12.26,7.118333333333333,24.229,1.0,3.5065,16.304,7.919,5.8604,5.4536,12.577333333333332
2019-03-06,4.667666666666666,14.9335,2.783333333333333,3.8605,12.218333333333334,11.884333333333332,21.6475,5.25,4.667,8.122857142857143,8.0415,23.033,1.112,12.983,19.819,27.864999999999995,5.128,15.462999999999997,11.767999999999999,12.083,12.178999999999998,7.123,24.1,0.9999999999999999,3.585,16.304,7.751666666666666,5.7101999999999995,5.3902,12.577
2019-03-07,4.744333333333333,14.798,2.9666666666666663,3.988,12.194,12.06,21.793,5.375,4.667,8.15857142857143,7.454,22.9964,1.1083333333333334,12.855333333333332,19.919,27.854999999999997,5.145666666666667,15.343,11.649999999999999,12.072999999999999,12.097999999999999,7.073,23.971,1.0,3.347333333333333,16.304,7.584333333333333,5.56,5.3268,12.521
2019-03-08,4.821,14.749500000000001,3.15,3.9879999999999995,11.962,12.3385,21.677999999999997,5.5,5.108499999999999,8.194285714285714,7.364333333333333,22.9598,1.1046666666666667,12.727666666666664,20.019000000000002,27.845,5.163333333333333,15.222999999999999,11.532,12.062999999999999,12.017,7.023,23.779,1.0,3.1096666666666666,16.304,7.417,5.409,5.2634,12.465
2019-03-09,5.4875,14.701,3.125,3.9879999999999995,11.73,12.617,21.563,5.4223333333333334,5.55,8.23,7.274666666666666,22.9232,1.101,12.6,20.119,27.834999999999997,5.181,15.103,12.160499999999999,12.052999999999999,12.542,7.0586666666666655,23.587,0.9999999999999999,2.872,16.054,7.1795,5.258,5.2,12.456333333333331
2019-03-10,6.154,14.6656,3.1,3.988,11.717666666666666,12.5736,21.448,5.344666666666667,5.627666666666666,8.23,7.185,22.8866,1.092,12.719,20.219,27.825,5.3805,14.983,12.789,12.043,13.067,7.094333333333333,23.395,0.9999999999999999,2.895,15.804,6.942,5.271333333333333,5.25,12.447666666666665
2019-03-11,6.135999999999999,14.630199999999999,3.0166666666666666,4.1775,11.705333333333332,12.5302,21.539,5.267,5.705333333333333,8.23,8.204,22.85,1.083,12.838,19.979333333333333,27.410999999999994,5.58,15.016333333333334,12.786,12.033,13.132666666666665,7.13,23.231,1.0,2.918,15.222666666666665,6.858666666666666,5.284666666666666,5.3,12.439
2019-03-12,6.117999999999999,14.5948,2.933333333333333,4.367,11.693,12.486799999999999,21.63,5.217,5.783,8.215333333333334,9.223,23.2634,1.135,12.865666666666666,19.739666666666665,26.996999999999996,5.711333333333333,15.049666666666667,12.783,12.033,13.198333333333332,7.404999999999999,23.067,1.0,2.8063333333333333,14.641333333333332,6.775333333333333,5.298,5.304125,12.4985
2019-03-13,6.1,14.559399999999997,2.85,4.372199999999999,11.727,12.4434,21.74533333333333,5.167,5.6915,8.200666666666667,9.362666666666666,23.6768,1.187,12.89333333333333,19.5,26.583,5.842666666666666,15.083,12.78,12.033,13.264,7.68,23.216,1.0,2.6946666666666665,14.06,6.692,5.218500000000001,5.308249999999999,12.558
2019-03-14,6.125,14.524,2.5835,4.3774,11.761,12.4,21.860666666666667,5.117,5.6,8.186,9.502333333333333,24.090200000000003,1.239,12.921,19.4334,26.583,5.974,15.083,12.863499999999998,12.15,13.4175,7.681999999999999,23.365,1.0,2.583,13.9885,6.808799999999999,5.139,5.312375,12.872666666666667
2019-03-15,6.15,14.154,2.317,4.3826,11.858333333333333,12.488999999999999,21.976,5.067,5.150666666666666,8.346499999999999,9.642,24.5036,1.1535000000000002,13.212499999999999,19.366799999999998,26.583,5.907500000000001,15.083,12.947,12.3,13.571,7.683999999999999,23.514,1.0,2.5205,13.917,6.925599999999999,4.858666666666666,5.3165,13.187333333333333
2019-03-16,6.1563333333333325,13.783999999999999,2.3613333333333335,4.3877999999999995,11.955666666666666,12.578,21.305500000000002,5.0169999999999995,4.7013333333333325,8.507,9.9195,24.917,1.068,13.504,19.3002,26.582999999999995,5.841,14.999666666666666,12.974666666666664,12.45,13.628999999999998,7.686,23.060499999999998,1.0,2.458,13.805666666666665,7.042399999999999,4.578333333333333,5.320625,13.502
2019-03-17,6.162666666666666,13.414,2.405666666666667,4.393,12.053,12.667,20.635,4.967,4.252,8.507,10.197,24.917,1.073,13.629,19.2336,26.583,5.846666666666667,14.916333333333332,13.002333333333333,12.45,13.686999999999998,7.6985,22.607,1.0,2.3756666666666666,13.694333333333333,7.159199999999999,4.298,5.32475,13.7345
2019-03-18,6.169,13.369,2.45,4.4144,12.0035,11.975,20.263333333333335,4.917,4.2925,8.2235,10.169333333333332,24.917,1.0779999999999998,13.754,19.167,26.582999999999995,5.852333333333333,14.833,13.03,12.45,13.745,7.711,22.204666666666665,2.125,2.293333333333333,13.583,7.276,4.271,5.328875,13.967
2019-03-19,6.1525,13.324,2.5266,4.4357999999999995,11.954,11.283,19.891666666666666,4.861333333333333,4.333,7.94,10.141666666666666,24.583,1.083,13.879,19.1836,26.583,5.858,14.866399999999999,12.9985,12.463833333333332,13.963999999999999,7.719333333333333,21.80233333333333,3.25,2.211,13.586399999999998,7.993,4.244,5.333,14.217
2019-03-20,6.136,13.235,2.6032,4.457199999999999,12.182333333333332,11.074666666666666,19.52,4.805666666666666,4.333,7.845000000000001,10.114,24.633,1.0736666666666665,13.918,19.200200000000002,26.582999999999995,6.156499999999999,14.899799999999999,12.967,12.477666666666664,14.183,7.727666666666666,21.4,3.3085,2.2199999999999998,13.589799999999999,8.71,4.369,5.516500000000001,14.467
2019-03-21,6.147666666666666,13.7135,2.6798,4.478599999999999,12.410666666666664,10.866333333333332,20.78,4.75,4.333,7.75,9.8755,24.683,1.0643333333333334,13.957,19.2168,26.583,6.455,14.9332,12.974999999999998,12.491499999999998,14.343333333333332,7.736,23.4335,3.367,2.229,13.5932,9.082666666666666,4.494,5.7,14.717
2019-03-22,6.159333333333333,14.192,2.7564,4.5,12.639,10.658,22.04,4.8666,4.333,7.75,9.637,24.808,1.055,13.860333333333333,19.2334,26.583,6.512,14.966599999999998,12.982999999999999,12.505333333333333,14.503666666666666,7.936,25.467,3.45,2.266,13.596599999999999,9.455333333333332,4.619,4.911,14.717
2019-03-23,6.171,14.175,2.833,4.555666666666666,12.3445,10.5165,21.641999999999996,4.9832,4.0795,7.7835,9.768,24.933,1.205,13.763666666666666,19.25,26.583,6.569,15.0,12.991,12.519166666666665,14.664,8.136,25.572333333333333,3.4625000000000004,2.303,13.6,9.828,4.609999999999999,4.122,14.717
2019-03-24,6.059,14.158,3.2295,4.611333333333333,12.05,10.375,21.244,5.0998,3.826,7.817,9.899,25.043,1.355,13.667,20.1665,26.2915,6.626,14.5835,12.9515,12.533,14.871500000000001,8.089666666666666,25.677666666666667,3.475,2.34,14.3915,10.658,4.601,3.333,14.623333333333333
2019-03-25,5.947,14.176,3.626,4.667,12.087,10.561,20.846,5.2164,3.9759999999999995,7.575,10.03,25.238,1.217,13.7025,21.083,26.0,6.679,14.167,12.912,8.8915,15.079,8.043333333333333,25.783,3.4875,2.4099999999999997,15.183,11.488,4.596,3.333,14.529666666666666
2019-03-26,5.947,13.725,3.695,4.417,12.123999999999999,10.747,19.247,5.333,4.1259999999999994,7.333,10.109,25.433,1.079,13.738,20.41633333333333,21.75,6.732,11.777999999999999,12.937333333333333,5.25,14.723666666666666,7.997,24.55,3.5,2.4799999999999995,14.955333333333332,11.488,4.590999999999999,3.333,14.436
2019-03-27,5.947,13.274,3.7640000000000002,4.167,12.161,10.933,17.648,5.333,4.276,7.333,10.188,25.549666666666667,1.151,13.650999999999998,19.749666666666663,17.5,6.7943333333333324,9.389,12.962666666666665,4.5,14.368333333333332,8.1205,23.317,2.95,2.55,14.727666666666666,11.488,4.586,3.1943333333333332,14.190000000000001
2019-03-28,5.947,13.332,3.833,4.158999999999999,12.276,11.15,18.169999999999998,5.333,4.568,7.4165,10.193999999999999,25.666333333333334,1.1275,13.563999999999998,19.083,13.25,6.856666666666666,7.0,12.988,3.75,14.013,8.244,23.800333333333334,3.1165000000000003,2.6199999999999997,14.5,11.488,4.9094999999999995,3.0556666666666663,13.944
2019-03-29,5.9559999999999995,13.39,4.2715,4.151,12.391,11.367,18.691999999999997,5.361,4.86,7.5,10.2,25.783,1.104,13.477,20.508,14.0835,6.919,6.9585,12.8,3.75,12.997,8.244,24.283666666666665,3.283,2.69,15.1665,11.488,5.233,2.917,13.758666666666667
2019-03-30,5.965,13.248,4.71,4.143,12.656666666666666,12.500666666666667,19.214,5.388999999999999,4.832,7.5,10.206,24.233,1.1440000000000001,13.8435,21.933,14.917,6.968999999999999,6.917,12.612,4.891500000000001,11.981,8.244,24.767,3.283,2.6525,15.833,11.488,6.436333333333333,2.9749999999999996,13.573333333333332
2019-03-31,5.900666666666666,14.6585,4.441333333333333,4.743,12.922333333333333,13.634333333333332,20.540999999999997,5.417,4.804,7.5,10.993500000000001,22.683,1.184,14.21,21.863,14.933599999999998,7.019,6.783599999999999,12.765333333333333,6.033,12.202666666666666,8.244,24.692,3.283,2.615,15.8748,10.956666666666667,7.639666666666667,3.033,13.388
2019-04-01,5.836333333333333,16.069,4.172666666666666,5.343,13.188,14.768,21.868,5.292,4.776,7.5,11.781,22.722,1.38,13.959,21.793,14.950199999999999,7.019333333333333,6.6502,12.918666666666667,6.033,12.424333333333333,8.072,24.617,3.567,2.653,15.9166,10.425333333333333,8.843,3.2943333333333333,14.1085
